nr render views, mode, nr vertices, storage, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
3, 7, 2324488, 0, 6.0347, 6.0497, 6.03089, 5.92125, 5.97062, 6.02375, 5.93661, 6.03606, 6.0467, 6.00114, 6.04093, 6.02997, 5.98773, 6.05075, 6.04212, 6.01895, 6.04252, 6.05695, 6.0548, 6.04466, 6.01002, 5.959, 6.04841, 6.02317, 5.98947, 5.98605, 5.99348, 5.99962, 6.05139, 6.23891, 6.20257, 6.19531, 6.19571, 6.16408, 6.1909, 6.20072
3, 7, 2324488, 1, 5.95007, 6.29113, 6.2963, 6.28719, 6.31, 6.17809, 6.10324, 6.08911, 6.07223, 6.06797, 6.07089, 6.00091, 6.04808, 6.02565, 6.01852, 6.01176, 5.99411, 6.0305, 6.01753, 6.22345, 6.21981, 6.1952, 6.19445, 6.21679, 6.20907, 6.19415, 6.20143, 6.20751, 6.24249, 6.24534, 6.23467, 6.19923, 6.2244, 6.19238, 6.21918, 6.24183
3, 3, 2324488, 0, 45.983, 44.4082, 43.1749, 43.3559, 43.3476, 43.5208, 43.3306, 43.8665, 43.2594, 43.1353, 43.1347, 43.4121, 43.1724, 43.0886, 43.0135, 43.2636, 43.493, 43.27, 43.3473, 43.6152, 43.2749, 43.2949, 43.114, 42.7279, 42.9684, 43.1021, 42.875, 43.0439, 43.1651, 43.1054, 42.9508, 43.4888, 42.9292, 44.9003, 45.4997, 45.4828
1, 1, 2994426, 0, 13.7693, 13.7009, 13.6224, 13.6401, 13.7082, 13.8167, 13.8067, 13.6959, 13.5305, 13.455, 13.4675, 13.5641, 13.5994, 13.5067, 13.4748, 13.4844, 13.575, 13.676, 13.6858, 13.5408, 13.4009, 13.3275, 13.3383, 13.4606, 13.4691, 13.393, 13.357, 13.3843, 13.4696, 13.5818, 13.5764, 13.4722, 13.3098, 13.2428, 13.2596, 13.3755
1, 1, 2994426, 1, 13.336, 13.2726, 13.2373, 13.255, 13.3558, 13.4115, 13.4489, 13.337, 13.1768, 13.081, 13.1383, 13.236, 13.2593, 13.197, 13.1681, 13.1971, 13.2753, 13.3546, 13.3831, 13.2529, 13.1391, 13.0649, 13.0911, 13.2074, 13.2295, 13.1548, 13.1266, 13.1592, 13.2266, 13.3299, 13.3428, 13.2462, 13.0893, 13.0417, 13.0719, 13.1791
3, 2, 2994426, 0, 21.6366, 17.9848, 19.9425, 19.018, 21.8045, 18.8337, 22.2301, 16.5496, 18.9354, 19.2233, 18.1107, 21.403, 21.4454, 18.0768, 19.916, 18.5164, 21.8432, 18.8317, 22.2059, 16.5229, 18.9635, 19.2865, 18.1442, 21.4059, 21.5982, 18.0824, 20.0221, 18.9854, 21.7446, 18.7963, 22.2088, 16.6229, 19.01, 19.1739, 18.1302, 21.4669
2, 2, 2994426, 0, 33.6416, 28.4836, 31.0392, 28.2708, 31.6271, 32.503, 35.0744, 29.012, 31.2228, 27.6803, 28.2448, 35.3498, 33.1626, 28.2407, 30.5879, 27.4858, 31.4366, 32.1897, 34.8803, 28.7665, 30.8023, 27.3068, 27.9007, 35.4727, 33.4267, 27.9599, 30.9485, 28.0803, 31.5295, 32.1193, 34.9033, 28.7308, 30.8799, 27.4619, 28.0603, 35.3758
1, 2, 2994426, 0, 68.7521, 59.2332, 66.4546, 67.2816, 70.0632, 68.1749, 71.3151, 44.82, 55.3145, 77.5291, 55.7671, 70.8429, 66.4665, 58.2531, 66.472, 67.3081, 68.8077, 68.8962, 70.1245, 45.3525, 55.6922, 78.1787, 55.199, 68.6697, 65.8795, 58.3089, 65.9294, 66.8752, 69.4829, 69.3436, 70.3607, 44.3127, 56.0701, 77.3488, 56.9008, 70.9569
3, 2, 2994426, 1, 21.1876, 17.3841, 19.0173, 18.1736, 20.8982, 18.0789, 21.2134, 15.7337, 18.4855, 18.8314, 17.8261, 21.0244, 21.1714, 17.8471, 19.6417, 18.694, 21.3155, 18.3487, 21.7246, 16.4947, 18.6672, 18.8765, 17.7718, 21.0367, 21.235, 17.7532, 19.5098, 18.6289, 20.8764, 18.5103, 21.9683, 16.4468, 18.6844, 18.7603, 17.7716, 21.0349
2, 2, 2994426, 1, 31.8487, 26.02, 28.3552, 25.9683, 29.1924, 29.8994, 32.5091, 27.0414, 28.5441, 25.1863, 25.8492, 32.5822, 30.8117, 26.2503, 28.0264, 25.8852, 29.1541, 29.9592, 32.3829, 26.7771, 28.673, 24.9209, 25.85, 32.3469, 30.6178, 26.3017, 28.3621, 25.9219, 29.4069, 29.8745, 32.4262, 26.3925, 30.2341, 26.5161, 27.2486, 33.9799
1, 2, 2994426, 1, 65.7988, 57.5415, 64.8566, 66.8233, 68.0389, 67.4213, 70.9057, 45.285, 55.756, 74.4366, 55.1666, 68.8483, 64.9938, 57.8759, 64.3758, 65.4053, 68.2121, 68.1875, 71.0663, 45.8411, 55.9013, 73.9145, 55.2321, 69.2623, 65.2732, 57.4481, 64.6708, 66.9176, 69.2537, 67.5583, 70.9591, 45.5161, 55.6294, 74.2241, 55.1084, 68.2597
3, 3, 2994426, 0, 43.3886, 43.2683, 43.1771, 43.4511, 43.3261, 43.2446, 43.4761, 43.3776, 43.1985, 42.9816, 42.8863, 43.1938, 43.3888, 43.0592, 43.1246, 43.2786, 43.3028, 43.1455, 43.2616, 43.289, 43.1573, 42.7024, 42.8837, 43.2032, 43.1024, 42.812, 42.9546, 43.1103, 43.2374, 43.0355, 43.2155, 43.1646, 42.9041, 42.739, 42.9176, 43.0384
2, 3, 2994426, 0, 62.2066, 61.762, 61.9681, 61.7782, 61.9346, 61.6139, 62.2641, 62.1072, 61.6358, 61.2756, 61.2341, 61.3244, 61.6257, 61.5047, 61.4845, 61.7718, 61.6184, 61.5021, 61.9259, 61.7595, 61.3014, 61.3226, 61.1759, 61.3843, 61.2636, 61.28, 61.4478, 61.3886, 61.8058, 61.4731, 61.5604, 61.547, 61.4109, 60.7574, 61.2736, 61.3543
1, 3, 2994426, 0, 109.018, 109.38, 108.336, 107.889, 107.296, 105.233, 107.372, 103.699, 104.862, 105.873, 105.634, 105.506, 105.072, 105.844, 105.667, 106.495, 105.327, 106.185, 105.156, 104.72, 105.903, 103.162, 105.224, 104.755, 104.69, 105.636, 104.297, 105.087, 105.197, 105.397, 105.265, 105.283, 103.52, 104.302, 104.958, 104.727
3, 3, 2994426, 1, 41.8101, 41.752, 41.3505, 41.5013, 41.7457, 41.756, 42.2475, 41.9453, 41.4955, 40.8769, 40.9611, 41.2277, 41.524, 41.4796, 41.4434, 41.3818, 41.7038, 41.6954, 41.9767, 41.9659, 41.4292, 40.9835, 40.7716, 41.2704, 41.4422, 41.3124, 41.2437, 41.3524, 41.6456, 41.6017, 41.9484, 41.9265, 41.4145, 40.8759, 40.7606, 41.1966
2, 3, 2994426, 1, 59.0403, 58.2241, 58.5852, 58.7346, 58.9198, 59.3697, 59.5289, 59.7955, 58.6097, 57.9073, 57.3745, 58.3636, 58.7432, 58.9172, 58.3337, 58.5858, 58.98, 59.0011, 59.5813, 59.7059, 58.5981, 57.6654, 57.5979, 58.0724, 58.9882, 58.571, 58.4918, 58.4887, 58.682, 59.033, 59.2796, 59.812, 58.3531, 57.4936, 57.3505, 57.8921
1, 3, 2994426, 1, 102.548, 99.9506, 99.5912, 99.7913, 101.122, 102.888, 103.035, 102.099, 100.061, 97.9412, 98.2421, 100.014, 100.618, 100.007, 99.561, 100.694, 101.653, 102.621, 103.33, 101.687, 100.357, 97.0206, 97.7573, 99.9532, 99.7315, 98.9483, 98.8628, 99.866, 101.363, 102.133, 103.31, 101.834, 99.9855, 97.1287, 98.3058, 99.1178
3, 4, 2994426, 0, 80.842, 79.8786, 80.2051, 80.0799, 80.5348, 80.0113, 80.4188, 79.9926, 79.3155, 79.6385, 79.3783, 80.0106, 79.954, 79.8376, 79.7632, 79.6974, 79.8834, 80.3541, 80.502, 79.6605, 79.7191, 79.5127, 79.5664, 79.8923, 79.8578, 80.0181, 79.7463, 79.7874, 80.0603, 80.5341, 80.5533, 79.81, 79.4888, 78.7984, 79.3955, 79.6034
2, 4, 2994426, 0, 93.1896, 92.3586, 91.6297, 92.1242, 92.6707, 92.4624, 92.4383, 92.6706, 92.0654, 91.6369, 91.8178, 92.5281, 92.5167, 91.5903, 92.3999, 91.6307, 92.6173, 92.7226, 92.8467, 92.2359, 91.6359, 91.6336, 91.9788, 91.6764, 91.8993, 91.6998, 92.0858, 92.1557, 92.088, 92.9202, 91.9211, 93.0614, 91.6703, 91.5227, 91.9631, 92.1953
1, 4, 2994426, 0, 109.104, 108.368, 107.926, 108.291, 109.068, 108.793, 108.671, 108.22, 108.072, 108.142, 107.603, 108.16, 108.11, 109.098, 107.464, 107.357, 107.833, 107.753, 108.168, 107.477, 107.038, 106.852, 106.861, 107.119, 106.89, 107.296, 107.048, 108.382, 107.942, 107.87, 109.428, 108.301, 107.254, 106.878, 107.135, 107.165
3, 4, 2994426, 1, 75.2439, 75.1246, 74.8419, 74.55, 75.7509, 76.4433, 76.5566, 76.2819, 74.6148, 73.576, 73.368, 74.7304, 75.151, 74.9664, 74.1997, 74.8717, 75.2762, 76.1822, 76.896, 76.1602, 74.8322, 73.2812, 73.9201, 74.0617, 75.53, 73.9369, 72.0743, 71.8667, 73.3767, 73.7723, 73.7798, 73.6594, 71.7797, 70.8696, 70.7857, 72.062
2, 4, 2994426, 1, 87.3099, 86.3062, 85.0285, 85.1934, 86.5974, 86.6623, 88.2268, 87.6296, 85.4367, 83.9538, 83.3275, 84.8799, 86.0045, 85.9124, 85.3512, 85.4888, 86.1763, 86.7506, 87.8783, 87.6637, 85.7478, 84.0643, 83.0372, 84.9054, 86.1996, 85.8438, 85.3412, 85.2121, 85.7553, 86.8081, 87.8493, 87.4963, 85.4497, 83.9325, 83.0884, 84.8901
1, 4, 2994426, 1, 99.3284, 99.5905, 99.4657, 99.4716, 101.353, 102.143, 103.254, 101.541, 100.077, 96.7766, 98.0142, 99.2349, 99.9225, 99.8483, 98.938, 99.8921, 101.323, 102.197, 102.913, 101.761, 100.25, 97.2974, 98.0037, 99.2973, 99.7028, 99.063, 99.1903, 100.252, 101.199, 102.177, 102.91, 101.142, 99.8064, 97.9949, 97.9064, 99.4529
1, 7, 2994426, 0, 4.68483, 4.658, 4.66785, 4.67071, 4.62537, 4.67018, 4.69652, 4.60809, 4.65525, 4.6602, 4.65546, 4.68596, 4.636, 4.66365, 4.67289, 4.64284, 4.63602, 4.79233, 4.81515, 4.80512, 4.79021, 4.77719, 4.78842, 4.80544, 4.79755, 4.82029, 4.8076, 4.81767, 4.8379, 4.82634, 4.79888, 4.79922, 4.7952, 4.77893, 4.79087, 4.80592
1, 7, 2994426, 1, 4.83888, 4.82356, 4.82123, 4.8341, 4.83208, 4.66999, 4.69505, 4.66788, 4.61266, 4.64234, 4.77535, 4.81907, 4.82688, 4.80694, 4.80673, 4.80737, 4.82185, 4.82593, 4.82794, 4.81946, 4.80218, 4.8197, 4.81743, 4.81691, 4.82389, 4.80987, 4.79283, 4.80603, 4.8131, 4.82416, 4.83005, 4.81414, 4.80314, 4.79281, 4.81085, 4.80268
3, 1, 3494244, 0, 11.8484, 11.8256, 11.7167, 11.7791, 11.8433, 11.9027, 11.8454, 11.8107, 11.7012, 11.6227, 11.6068, 11.6844, 11.6993, 11.6556, 11.6165, 11.6115, 11.6824, 11.7356, 11.7538, 11.6554, 11.5617, 11.4961, 11.4752, 11.5582, 11.6174, 11.5144, 11.5079, 11.5197, 11.5799, 11.6492, 11.675, 11.5788, 11.4639, 11.4048, 11.3974, 11.4939
3, 1, 3494244, 1, 11.0473, 10.9112, 11.0339, 11.476, 11.5268, 11.6064, 11.6027, 11.4716, 11.4131, 11.3149, 11.3341, 11.417, 11.4533, 11.4331, 11.3861, 11.3846, 11.443, 11.489, 11.5539, 11.4249, 11.3544, 11.2757, 11.3089, 11.3316, 11.4116, 11.3479, 11.3367, 11.3572, 11.3492, 11.4898, 11.5101, 11.3915, 11.2864, 11.2372, 11.2463, 11.3269
3, 2, 3494244, 0, 20.8829, 17.6768, 19.4883, 18.5326, 21.2068, 18.367, 21.3708, 16.1889, 18.4416, 18.7852, 17.8103, 20.892, 20.8287, 17.6423, 19.4714, 18.6059, 21.2158, 18.4279, 21.368, 16.043, 18.4257, 18.8267, 17.7813, 20.9181, 20.8749, 17.6086, 19.4353, 18.3522, 21.2674, 18.2643, 21.5236, 16.1918, 18.5686, 18.7426, 17.8366, 20.9065
2, 2, 3494244, 0, 31.7245, 26.2819, 28.6709, 27.2372, 30.7262, 31.3502, 33.7915, 27.9218, 29.9349, 26.6902, 27.3455, 34.1673, 32.1635, 27.172, 29.9, 27.3627, 30.7352, 31.2487, 33.9153, 27.8704, 30.0495, 26.6947, 27.3442, 34.3271, 32.2026, 27.5532, 29.8023, 27.467, 30.6286, 31.0955, 34.0203, 28.0138, 30.1838, 26.5826, 27.2881, 34.3754
1, 2, 3494244, 0, 65.2782, 57.581, 64.9635, 66.8054, 68.6558, 67.6141, 69.5385, 45.4372, 55.9593, 76.5468, 56.5169, 69.579, 65.3668, 57.4003, 64.8721, 66.6847, 68.32, 68.3195, 69.2036, 46.035, 56.7428, 76.5628, 56.1746, 68.8081, 64.8428, 56.8971, 64.9639, 66.5745, 68.9188, 67.276, 70.0215, 45.6835, 56.1819, 76.6367, 56.1052, 69.3353
3, 2, 3494244, 1, 20.7056, 17.5255, 19.105, 18.3648, 20.9577, 18.2262, 21.2222, 16.1417, 18.1006, 18.4626, 17.5039, 20.4279, 19.9948, 17.2153, 19.1544, 18.207, 20.8895, 18.194, 21.2571, 16.1072, 18.1532, 18.3824, 17.3743, 20.5005, 20.4461, 17.3578, 19.1017, 18.2334, 20.7862, 18.0586, 21.2191, 16.1104, 18.1273, 18.3818, 16.7962, 20.4598
2, 2, 3494244, 1, 31.0262, 26.8608, 28.9091, 26.5704, 29.8715, 30.4083, 32.4472, 27.6168, 29.1908, 25.8887, 26.3627, 32.7996, 31.0551, 26.8604, 28.9196, 26.2568, 29.9183, 30.2932, 32.9883, 27.6332, 29.3449, 25.7365, 26.6482, 32.9627, 31.1289, 26.7589, 28.9988, 26.6644, 29.8631, 30.5011, 33.0315, 27.4657, 29.3486, 25.8404, 26.4286, 32.7864
1, 2, 3494244, 1, 62.0695, 54.8466, 62.2711, 63.0171, 65.4434, 64.3707, 67.645, 43.9413, 53.4256, 70.8161, 52.9958, 65.4739, 61.746, 54.956, 57.9809, 60.8252, 62.915, 62.4998, 64.7837, 41.3202, 53.2108, 70.0694, 52.6507, 65.0168, 61.8476, 55.1247, 61.1123, 63.0281, 65.6454, 64.7673, 67.5916, 44.1346, 53.1708, 70.7325, 52.5046, 64.603
3, 3, 3494244, 0, 41.8271, 41.5921, 41.5427, 41.6419, 41.6842, 41.7124, 41.7573, 41.6616, 41.5732, 41.0893, 41.3585, 41.4389, 41.6167, 41.3505, 41.293, 41.4187, 41.6162, 41.3468, 41.4014, 41.5471, 41.2883, 41.2942, 41.1707, 41.2085, 41.1887, 41.2533, 41.2528, 41.2884, 41.3865, 41.2389, 41.4208, 41.2511, 41.1522, 40.9636, 41.1053, 41.077
2, 3, 3494244, 0, 59.4811, 59.374, 58.4812, 59.142, 59.3331, 59.214, 59.37, 59.385, 59.0724, 58.4665, 58.5952, 58.7719, 59.0018, 58.9043, 58.7871, 59.0301, 59.0847, 58.953, 59.2519, 59.3553, 58.8748, 58.6441, 58.7155, 58.6033, 58.8625, 58.6813, 58.86, 58.8289, 59.1116, 58.886, 59.3091, 59.1345, 58.7922, 58.4444, 58.6517, 58.5068
1, 3, 3494244, 0, 105.546, 104.007, 103.615, 103.527, 101.496, 104.375, 103.78, 104.016, 102.845, 102.411, 102.608, 103.151, 103.522, 103.097, 103.49, 103.508, 103.689, 104.096, 103.978, 103.699, 103.198, 102.031, 102.687, 103.012, 103.264, 102.924, 102.909, 103.231, 103.228, 103.508, 104.364, 104.078, 103.191, 102.434, 101.946, 103.427
3, 3, 3494244, 1, 40.0869, 39.8708, 39.9003, 39.7762, 40.1046, 40.0499, 40.5353, 40.4129, 39.8936, 39.2947, 39.0062, 39.5669, 39.6854, 39.8016, 39.5862, 39.7306, 39.898, 40.0584, 40.2817, 40.1497, 39.6777, 39.2035, 39.1144, 39.4779, 39.6478, 39.6855, 39.6024, 39.7342, 39.8434, 39.7525, 40.2224, 40.1303, 39.5965, 39.1081, 38.8298, 39.3942
2, 3, 3494244, 1, 56.5662, 56.6366, 56.8131, 56.5123, 56.9, 56.876, 57.8941, 57.6562, 56.8962, 55.4998, 55.0092, 55.8776, 56.0611, 56.8009, 56.5524, 56.4705, 56.7225, 57.0688, 57.5595, 57.5508, 56.6274, 55.5953, 54.9407, 55.5836, 56.0564, 56.5881, 56.1606, 56.2903, 56.2874, 56.7137, 57.1305, 57.1922, 54.6705, 53.0801, 52.3304, 53.3386
1, 3, 3494244, 1, 96.4016, 95.4628, 94.7631, 95.3538, 95.6025, 98.2898, 98.5369, 95.9663, 95.4718, 92.5055, 92.0703, 93.5955, 94.66, 95.2473, 94.1311, 95.1823, 96.1367, 97.6755, 97.8683, 96.2015, 95.2905, 92.2992, 92.4389, 94.0319, 94.3136, 95.1368, 94.7691, 94.8502, 96.4615, 97.2402, 98.3, 96.6117, 95.0244, 92.2842, 92.2335, 93.8637
3, 4, 3494244, 0, 74.3842, 74.0472, 74.3249, 74.0607, 74.0583, 74.2358, 74.5304, 74.1649, 74.1816, 73.6457, 73.6107, 73.8308, 74.6214, 73.9038, 73.5465, 73.6171, 74.1273, 74.2101, 74.5962, 73.9468, 73.6939, 73.2949, 73.3122, 73.9613, 74.0782, 73.6673, 73.8328, 73.9409, 74.1583, 74.3145, 74.3351, 74.2734, 73.9173, 73.473, 73.2327, 73.827
2, 4, 3494244, 0, 86.85, 86.3032, 86.4087, 86.0329, 86.4587, 86.6228, 86.9981, 86.6514, 86.0431, 85.8855, 85.5845, 85.8572, 86.0732, 86.6868, 86.2998, 86.207, 86.2598, 87.0477, 86.9739, 86.9248, 86.1956, 85.8394, 85.3295, 86.1279, 86.6366, 86.0162, 86.1505, 85.5275, 86.0252, 86.4792, 86.7223, 86.3918, 86.0119, 85.9635, 85.5072, 86.0069
1, 4, 3494244, 0, 105.031, 102.865, 100.763, 101.283, 104.806, 103.219, 102.662, 102.879, 101.187, 100.333, 102.131, 103.873, 104.178, 103.513, 103.363, 103.92, 104.127, 103.776, 104.267, 103.075, 102.98, 102.697, 102.959, 103.007, 103.103, 103.394, 103.163, 102.907, 103.562, 102.909, 103.177, 103.352, 103.272, 102.402, 102.885, 102.554
3, 4, 3494244, 1, 69.3794, 69.5509, 69.4263, 69.2511, 69.6459, 70.499, 71.1875, 70.6388, 69.4399, 67.8125, 67.4834, 68.4838, 68.233, 69.1348, 69.0706, 68.9432, 69.4963, 70.4501, 71.0823, 70.4137, 69.4914, 68.4514, 68.6554, 68.0351, 69.0201, 69.542, 69.0156, 68.8923, 69.1906, 70.3868, 70.841, 70.3852, 70.4346, 69.4661, 67.3639, 68.3741
2, 4, 3494244, 1, 79.3186, 80.1376, 80.4509, 79.3935, 80.271, 81.022, 82.1032, 82.018, 79.7009, 78.6864, 77.8256, 78.4683, 79.4745, 80.2548, 79.7817, 79.5244, 79.9891, 81.2637, 82.1749, 81.594, 80.5371, 78.055, 77.252, 78.5954, 79.1424, 80.0971, 79.7456, 79.713, 79.961, 80.721, 81.6859, 81.8296, 80.0702, 78.4839, 77.1029, 78.515
1, 4, 3494244, 1, 96.1001, 95.2845, 93.9252, 95.1326, 95.951, 96.9417, 98.3202, 96.1855, 94.6061, 92.6329, 92.6578, 93.7182, 94.0231, 94.3583, 94.0208, 94.5619, 96.2884, 96.7771, 97.8478, 96.0312, 94.5057, 91.6141, 92.1158, 93.5838, 94.3221, 94.1196, 94.2109, 94.7896, 95.8268, 96.6746, 97.5438, 96.0247, 94.7365, 91.4919, 91.9533, 93.3487
1, 7, 3494244, 0, 4.09537, 4.15428, 4.16844, 4.15933, 4.17407, 4.17486, 4.1727, 4.13342, 4.1344, 4.1123, 4.10841, 4.02271, 3.95917, 3.95803, 3.99055, 3.97837, 3.98609, 4.02073, 4.01579, 4.00073, 4.01338, 3.98716, 3.98221, 3.98062, 3.98326, 3.98202, 3.99927, 4.06827, 4.12977, 4.13712, 4.13326, 4.13015, 4.11861, 4.10837, 4.11292, 4.11601
1, 7, 3494244, 1, 4.00959, 4.04506, 4.03632, 4.12162, 4.12347, 4.1387, 4.13088, 4.13728, 4.12109, 4.10763, 4.11797, 4.14152, 4.14151, 4.12979, 4.1289, 4.12681, 4.13724, 4.13873, 4.13326, 4.14092, 4.11606, 4.12474, 4.11858, 4.11713, 4.12276, 4.13762, 4.13516, 4.1218, 4.13261, 4.043, 3.99599, 4.04789, 4.12597, 4.12145, 4.10827, 4.13448
1, 1, 4027635, 0, 10.2157, 10.2078, 10.1895, 10.1934, 10.2308, 10.2229, 10.2097, 10.0904, 10.1149, 10.0552, 10.0148, 10.0558, 10.0486, 10.0292, 9.99163, 10.0205, 10.0599, 10.1235, 10.1425, 10.0687, 9.98625, 9.93059, 9.94372, 9.97867, 9.99524, 9.93547, 9.95963, 9.94108, 9.99579, 10.0638, 10.0695, 9.98599, 9.90232, 9.87185, 9.85375, 9.92294
1, 1, 4027635, 1, 9.94562, 9.90006, 9.87462, 9.88876, 9.92536, 10.0097, 9.98424, 9.91541, 9.86655, 9.79806, 9.80831, 9.86359, 9.88665, 9.20751, 9.37302, 9.33601, 9.65744, 9.96981, 9.95957, 9.88583, 9.81446, 9.78356, 9.78448, 9.81813, 9.85763, 9.83136, 9.81656, 9.8345, 9.86736, 9.92826, 9.96618, 9.87995, 9.80148, 9.76656, 9.77693, 9.83851
3, 2, 4027635, 0, 19.8428, 17.2137, 18.9409, 17.9191, 20.2717, 18.0155, 20.8085, 15.9572, 17.993, 18.2887, 17.3697, 20.3829, 20.3506, 17.0755, 18.9316, 17.9643, 20.6357, 18.0704, 20.8736, 15.8716, 17.9968, 17.8368, 17.3341, 20.3051, 20.2609, 17.1957, 18.7941, 18.068, 20.6259, 17.975, 20.7829, 15.3566, 17.9453, 18.2, 17.3598, 20.2149
2, 2, 4027635, 0, 30.4783, 25.2923, 27.3157, 25.0151, 29.6726, 30.3056, 32.3908, 27.1839, 28.9151, 25.9728, 26.6399, 32.9625, 31.1336, 26.4293, 28.9043, 26.4628, 29.7459, 30.1866, 32.6404, 27.1583, 29.0369, 25.8779, 26.6638, 32.7047, 31.1248, 26.6281, 28.6635, 26.4889, 29.7214, 30.473, 32.5936, 27.3058, 28.9005, 25.8847, 26.4573, 32.9435
1, 2, 4027635, 0, 62.3324, 55.5662, 62.0865, 63.9395, 64.9963, 63.906, 66.451, 43.8606, 53.5662, 72.5614, 54.3678, 65.9149, 62.5575, 54.8558, 62.1253, 63.8803, 65.4362, 64.0335, 66.471, 44.013, 54.0164, 73.0007, 53.806, 66.4291, 62.427, 55.5007, 62.6892, 63.5523, 65.3093, 63.9449, 66.26, 44.2846, 53.4294, 73.0798, 53.9561, 66.0253
3, 2, 4027635, 1, 19.8031, 16.8684, 18.4696, 17.6998, 20.2012, 17.7386, 20.4478, 15.7637, 17.6236, 17.9851, 16.8943, 19.7827, 19.7224, 16.8165, 18.4638, 17.578, 19.6453, 17.7357, 20.5693, 15.7489, 17.6846, 17.8387, 16.9133, 19.8248, 19.8466, 16.9346, 18.549, 17.5879, 20.1765, 17.7373, 19.8406, 15.7196, 17.6478, 17.8537, 16.8834, 19.7855
2, 2, 4027635, 1, 29.7005, 24.9179, 26.8705, 24.9161, 27.7188, 28.1443, 30.7649, 26.6812, 28.3099, 25.0966, 25.5308, 31.6395, 30.0623, 25.8609, 27.9717, 25.8293, 28.7131, 29.5045, 31.7564, 26.502, 28.077, 25.0227, 25.4407, 31.0801, 29.9099, 25.7207, 27.9714, 25.6227, 28.6636, 29.4662, 31.7369, 26.4399, 28.2022, 24.8823, 25.6857, 31.588
1, 2, 4027635, 1, 57.9031, 51.7573, 58.0135, 59.2657, 61.3234, 61.4108, 63.8497, 42.627, 50.6713, 66.3808, 49.8854, 60.7872, 58.0716, 51.7258, 58.2815, 59.1486, 61.9523, 61.3065, 63.9928, 42.4171, 51.1502, 67.2342, 50.764, 60.9774, 57.6341, 51.9713, 58.7335, 59.519, 61.2428, 61.5443, 63.0114, 42.3821, 50.9236, 66.8284, 49.9825, 61.0852
3, 3, 4027635, 0, 39.6782, 39.4425, 39.3825, 39.6198, 39.4733, 39.4436, 39.5711, 39.468, 39.4091, 39.2029, 39.158, 39.2723, 39.3664, 39.235, 39.2452, 39.3651, 39.5319, 39.3372, 39.3119, 39.3506, 39.1699, 38.8896, 38.9441, 39.1352, 39.1199, 39.0914, 39.1937, 39.2521, 39.2091, 39.228, 39.2739, 39.4128, 39.0589, 38.7515, 39.0144, 39.0534
2, 3, 4027635, 0, 56.3178, 54.128, 54.5045, 54.2919, 54.4127, 54.1165, 54.2266, 54.4334, 53.6449, 55.4767, 55.8712, 56.0988, 55.9968, 55.923, 55.6226, 55.9715, 56.2417, 56.0354, 56.3917, 56.1799, 55.7654, 55.4626, 55.7747, 55.6588, 55.8243, 56.029, 55.6454, 56.131, 55.8741, 56.1576, 56.0891, 56.2099, 55.7268, 55.6474, 55.5723, 55.8221
1, 3, 4027635, 0, 96.2777, 96.5414, 93.79, 94.752, 94.2352, 93.7407, 95.198, 93.576, 93.5748, 96.0474, 96.6138, 97.0152, 96.9163, 96.8926, 96.7352, 97.6192, 97.0744, 97.2372, 97.588, 97.3787, 96.8006, 96.7764, 96.4709, 96.9812, 97.1294, 96.3259, 97.0574, 96.6751, 97.3034, 97.0022, 97.559, 97.196, 97.0176, 96.7808, 95.9884, 96.6945
3, 3, 4027635, 1, 37.4599, 37.4738, 37.463, 37.6524, 37.6035, 37.7982, 38.1905, 38.0095, 37.4653, 37.0798, 36.8792, 37.1166, 37.1714, 37.2831, 37.3117, 37.5836, 37.5957, 37.7901, 38.1342, 38.0352, 37.4767, 36.87, 36.8081, 37.1336, 37.226, 37.3236, 37.3795, 37.5448, 37.5636, 37.7628, 38.2676, 37.9326, 37.4664, 37.1281, 36.9178, 37.0724
2, 3, 4027635, 1, 52.3826, 52.3186, 52.6033, 52.6761, 52.5912, 53.3869, 53.6533, 53.6577, 52.8847, 51.8474, 51.5623, 51.6014, 52.1575, 52.2569, 52.3704, 52.5852, 52.694, 53.0185, 53.8315, 53.6194, 52.516, 51.6137, 51.2956, 51.8695, 52.0944, 52.1319, 52.343, 52.7124, 52.4746, 53.0761, 53.6212, 53.6524, 52.673, 51.7537, 51.4571, 51.6701
1, 3, 4027635, 1, 86.698, 87.4912, 87.0981, 88.0559, 89.6968, 90.8975, 91.3233, 90.0275, 88.3018, 85.6642, 85.4233, 86.7341, 86.9577, 87.3065, 87.5882, 87.9276, 88.9118, 90.5227, 91.3168, 89.6745, 87.911, 86.3007, 85.2803, 86.2314, 86.3008, 87.5059, 87.4466, 87.7734, 88.8401, 90.4528, 90.9932, 89.9083, 88.4974, 86.3189, 84.8373, 86.4905
3, 4, 4027635, 0, 69.1432, 67.867, 67.469, 67.5233, 67.444, 67.7891, 68.2188, 67.7507, 67.5625, 67.915, 67.0491, 67.1381, 67.5222, 67.7839, 67.8551, 67.3973, 68.9862, 67.7889, 68.0752, 68.4713, 67.6947, 68.2487, 68.1967, 67.4311, 68.7561, 67.3762, 67.8784, 68.8961, 67.6015, 67.3705, 66.7615, 64.4476, 64.9228, 64.1548, 64.6699, 64.4061
